Unnamed: 0,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,novi_first
272,"  (0, 0)	1.0",3,0,"  (0, 0)	1.0",1,2,1,yes,2.0,0,0,48,53,59,1
273,"  (0, 0)	1.0",3,4,"  (0, 1)	1.0",1,1,2,no,2.0,0,0,65,70,71,0
275,"  (0, 1)	1.0",2,1,"  (0, 1)	1.0",1,1,2,no,3.0,1,0,83,78,73,0
276,"  (0, 0)	1.0",2,5,"  (0, 1)	1.0",0,1,2,yes,3.0,0,1,82,90,91,1
277,"  (0, 0)	1.0",4,6,"  (0, 1)	1.0",0,2,2,no,4.0,1,1,57,62,73,0
278,"  (0, 0)	1.0",2,5,"  (0, 0)	1.0",1,1,2,yes,1.0,1,0,65,86,80,1
279,"  (0, 1)	1.0",1,1,"  (0, 0)	1.0",1,3,2,no,2.0,1,0,73,56,57,0
281,"  (0, 1)	1.0",3,2,"  (0, 1)	1.0",1,0,2,no,2.0,0,0,45,48,46,0
282,"  (0, 0)	1.0",3,1,"  (0, 0)	1.0",1,0,1,no,3.0,1,0,75,80,86,0
283,"  (0, 0)	1.0",3,4,"  (0, 0)	1.0",0,1,0,ye,2.0,1,0,67,76,76,1
284,"  (0, 0)	1.0",5,5,"  (0, 1)	1.0",1,1,1,yes,0.0,0,1,36,45,46,1
285,"  (0, 1)	1.0",1,0,"  (0, 1)	1.0",0,1,0,yes,3.0,1,0,78,80,79,1
286,"  (0, 1)	1.0",4,0,"  (0, 1)	1.0",0,1,1,yes,0.0,0,0,99,83,90,1
287,"  (0, 0)	1.0",1,5,"  (0, 1)	1.0",1,1,2,no,1.0,1,1,64,87,80,0
288,"  (0, 1)	1.0",1,1,"  (0, 0)	1.0",1,2,2,yes,0.0,2,1,85,73,74,1
289,"  (0, 1)	1.0",5,5,"  (0, 1)	1.0",0,1,2,yes,1.0,1,2,79,77,78,1
290,"  (0, 1)	1.0",2,0,"  (0, 1)	1.0",1,1,2,no,2.0,1,0,76,70,68,0
291,"  (0, 1)	1.0",3,5,"  (0, 1)	1.0",1,1,2,yes,2.0,0,1,83,71,68,1
292,"  (0, 1)	1.0",2,5,"  (0, 1)	1.0",0,1,0,yes,1.0,0,0,61,59,55,1
293,"  (0, 0)	1.0",4,1,"  (0, 1)	1.0",1,1,2,yes,2.0,1,2,66,74,76,1
294,"  (0, 1)	1.0",3,2,"  (0, 0)	1.0",0,2,1,yes,3.0,1,0,80,78,82,1
295,"  (0, 1)	1.0",1,0,"  (0, 0)	1.0",1,1,0,yes,1.0,1,2,66,61,59,1
296,"  (0, 1)	1.0",5,5,"  (0, 1)	1.0",0,3,1,no,2.0,1,0,47,41,44,0
297,"  (0, 1)	1.0",5,0,"  (0, 1)	1.0",0,2,1,no,1.0,1,0,73,75,69,0
298,"  (0, 1)	1.0",2,6,"  (0, 0)	1.0",0,2,1,no,2.0,0,1,39,45,50,0
299,"  (0, 1)	1.0",3,0,"  (0, 0)	1.0",1,1,1,no,2.0,2,1,89,86,75,0
300,"  (0, 1)	1.0",0,4,"  (0, 0)	1.0",0,1,0,yes,2.0,0,1,76,75,77,1
301,"  (0, 1)	1.0",3,5,"  (0, 0)	1.0",2,0,1,no,4.0,1,1,55,53,52,0
302,"  (0, 0)	1.0",2,0,"  (0, 1)	1.0",0,2,0,yes,5.0,1,2,66,83,80,1
303,"  (0, 1)	1.0",1,0,"  (0, 1)	1.0",1,1,1,yes,1.0,1,0,82,77,65,1
304,"  (0, 0)	1.0",2,0,"  (0, 1)	1.0",0,1,1,yes,2.0,1,0,76,76,85,1
305,"  (0, 1)	1.0",0,4,"  (0, 1)	1.0",1,1,2,yes,7.0,0,0,69,67,69,1
306,"  (0, 1)	1.0",4,4,"  (0, 1)	1.0",0,0,1,yes,5.0,0,0,100,88,83,1
307,"  (0, 1)	1.0",2,5,"  (0, 1)	1.0",1,2,1,no,2.0,2,0,52,52,45,0
308,"  (0, 0)	1.0",1,0,"  (0, 0)	1.0",1,1,1,no,3.0,0,2,56,73,70,0
309,"  (0, 0)	1.0",3,2,"  (0, 0)	1.0",2,2,1,yes,5.0,2,1,48,56,52,1
310,"  (0, 0)	1.0",1,0,"  (0, 1)	1.0",1,1,2,no,2.0,1,0,73,76,80,0
311,"  (0, 1)	1.0",1,1,"  (0, 1)	1.0",1,1,0,yes,3.0,1,1,62,58,54,1
312,"  (0, 1)	1.0",3,1,"  (0, 1)	1.0",0,2,2,yes,0.0,0,0,67,61,68,1
313,"  (0, 0)	1.0",2,0,"  (0, 0)	1.0",0,2,2,yes,2.0,0,2,70,68,70,1
315,"  (0, 1)	1.0",2,2,"  (0, 1)	1.0",1,1,1,no,3.0,0,0,73,66,66,0
316,"  (0, 0)	1.0",3,3,"  (0, 1)	1.0",0,3,0,yes,3.0,0,0,74,80,88,1
317,"  (0, 1)	1.0",2,0,"  (0, 1)	1.0",1,2,2,no,1.0,1,0,83,72,78,0
318,"  (0, 1)	1.0",1,1,"  (0, 1)	1.0",1,1,2,yes,2.0,0,1,61,69,67,1
319,"  (0, 0)	1.0",3,0,"  (0, 0)	1.0",1,2,1,no,1.0,1,1,55,64,63,0
320,"  (0, 0)	1.0",2,2,"  (0, 0)	1.0",2,0,2,yes,2.0,2,1,64,77,82,1
321,"  (0, 0)	1.0",4,2,"  (0, 1)	1.0",1,1,0,no,3.0,0,2,74,85,78,0
322,"  (0, 0)	1.0",2,4,"  (0, 1)	1.0",1,1,1,yes,2.0,0,1,70,80,80,1
323,"  (0, 0)	1.0",2,5,"  (0, 0)	1.0",1,1,2,yes,5.0,0,0,40,52,51,1
324,"  (0, 0)	1.0",2,2,"  (0, 0)	1.0",1,0,2,no,1.0,2,1,39,45,42,0
325,"  (0, 0)	1.0",2,4,"  (0, 1)	1.0",1,2,2,yes,3.0,1,0,82,90,94,1
326,"  (0, 1)	1.0",2,4,"  (0, 1)	1.0",1,1,2,yes,1.0,1,0,61,61,62,1
327,"  (0, 1)	1.0",0,4,"  (0, 0)	1.0",1,1,1,yes,2.0,1,2,29,23,19,1
328,"  (0, 1)	1.0",2,0,"  (0, 1)	1.0",0,1,2,yes,5.0,1,0,82,75,77,1
329,"  (0, 0)	1.0",1,5,"  (0, 1)	1.0",1,1,2,yes,2.0,1,1,39,54,49,1
330,"  (0, 1)	1.0",2,2,"  (0, 1)	1.0",1,2,1,yes,2.0,1,1,70,59,61,1
331,"  (0, 1)	1.0",2,0,"  (0, 1)	1.0",1,1,2,no,3.0,0,1,45,36,34,0
332,"  (0, 1)	1.0",4,0,"  (0, 1)	1.0",0,1,0,no,3.0,1,2,61,55,52,0
333,"  (0, 1)	1.0",1,0,"  (0, 1)	1.0",1,2,2,yes,1.0,1,0,90,78,81,1
334,"  (0, 0)	1.0",2,1,"  (0, 1)	1.0",1,1,2,yes,1.0,2,0,83,93,95,1
335,"  (0, 0)	1.0",1,4,"  (0, 0)	1.0",1,1,1,yes,2.0,2,0,62,69,67,1
336,"  (0, 1)	1.0",3,5,"  (0, 1)	1.0",0,1,1,no,2.0,0,0,78,71,70,0
337,"  (0, 1)	1.0",2,0,"  (0, 1)	1.0",1,2,1,yes,2.0,2,0,50,51,44,1
338,"  (0, 0)	1.0",1,5,"  (0, 0)	1.0",1,2,2,no,3.0,1,1,23,37,26,0
339,"  (0, 0)	1.0",3,5,"  (0, 0)	1.0",0,1,2,yes,3.0,1,0,35,55,60,1
340,"  (0, 1)	1.0",2,2,"  (0, 0)	1.0",1,1,1,yes,1.0,1,2,61,62,54,1
341,"  (0, 0)	1.0",2,6,"  (0, 1)	1.0",1,1,1,yes,0.0,2,0,62,74,64,1
342,"  (0, 0)	1.0",1,6,"  (0, 1)	1.0",0,2,2,Yes,1.0,1,1,66,74,72,1
343,"  (0, 1)	1.0",3,0,"  (0, 1)	1.0",0,2,2,yes,3.0,0,1,64,70,65,1
344,"  (0, 1)	1.0",3,4,"  (0, 1)	1.0",1,1,1,yes,2.0,1,1,78,72,67,1
345,"  (0, 0)	1.0",2,2,"  (0, 1)	1.0",1,1,2,yes,4.0,0,0,72,80,75,1
346,"  (0, 1)	1.0",1,6,"  (0, 1)	1.0",1,1,2,noo,2.0,1,0,62,61,57,0
347,"  (0, 0)	1.0",2,1,"  (0, 1)	1.0",0,1,1,yes,0.0,2,1,76,93,95,1
349,"  (0, 1)	1.0",4,0,"  (0, 1)	1.0",1,0,1,yes,2.0,0,2,92,76,79,1
350,"  (0, 0)	1.0",1,1,"  (0, 1)	1.0",1,1,2,yes,0.0,0,0,52,65,69,1
352,"  (0, 0)	1.0",2,4,"  (0, 1)	1.0",0,1,2,no,1.0,1,1,61,76,78,0
353,"  (0, 0)	1.0",2,0,"  (0, 1)	1.0",1,1,1,no,1.0,0,1,45,57,57,0
354,"  (0, 0)	1.0",2,4,"  (0, 1)	1.0",1,1,0,yes,2.0,2,1,55,68,66,1
355,"  (0, 0)	1.0",1,1,"  (0, 1)	1.0",1,2,1,no,3.0,1,2,64,74,73,0
356,"  (0, 1)	1.0",0,6,"  (0, 1)	1.0",1,1,2,no,2.0,0,0,63,61,61,0
357,"  (0, 0)	1.0",2,4,"  (0, 0)	1.0",0,1,2,yes,1.0,0,1,40,65,67,1
359,"  (0, 0)	1.0",3,4,"  (0, 1)	1.0",1,0,2,no,1.0,0,1,77,88,87,0
360,"  (0, 0)	1.0",1,2,"  (0, 1)	1.0",1,1,0,yes,1.0,1,0,56,61,57,1
361,"  (0, 1)	1.0",1,5,"  (0, 1)	1.0",0,2,1,yes,3.0,0,0,87,85,79,1
362,"  (0, 0)	1.0",2,4,"  (0, 1)	1.0",1,2,1,no,2.0,0,0,53,58,59,0
363,"  (0, 0)	1.0",3,5,"  (0, 0)	1.0",1,2,2,no,3.0,1,1,26,33,31,0
364,"  (0, 1)	1.0",2,4,"  (0, 1)	1.0",1,0,1,yes,1.0,1,0,60,60,59,1
365,"  (0, 1)	1.0",0,1,"  (0, 0)	1.0",0,1,1,no,2.0,0,2,51,59,62,0
366,"  (0, 1)	1.0",2,2,"  (0, 1)	1.0",0,1,2,yes,2.0,2,0,69,58,53,1
368,"  (0, 0)	1.0",0,5,"  (0, 0)	1.0",1,2,2,yes,2.0,0,0,44,64,58,1
369,"  (0, 0)	1.0",3,5,"  (0, 1)	1.0",1,2,1,yes,5.0,1,0,71,83,84,1
370,"  (0, 1)	1.0",4,4,"  (0, 1)	1.0",1,1,1,yes,3.0,0,0,86,78,72,1
371,"  (0, 0)	1.0",2,4,"  (0, 0)	1.0",0,2,2,no,4.0,1,0,45,73,70,0
372,"  (0, 1)	1.0",3,5,"  (0, 1)	1.0",1,2,2,yes,0.0,0,2,76,75,73,1
373,"  (0, 0)	1.0",3,4,"  (0, 1)	1.0",0,1,2,yes,1.0,0,2,84,98,97,1
374,"  (0, 0)	1.0",3,1,"  (0, 1)	1.0",1,1,2,yes,0.0,2,2,60,71,74,1
376,"  (0, 0)	1.0",3,5,"  (0, 1)	1.0",1,2,2,Yes,2.0,1,2,82,91,83,1
377,"  (0, 0)	1.0",3,3,"  (0, 0)	1.0",0,2,2,yes,2.0,0,0,85,95,100,1
378,"  (0, 0)	1.0",0,5,"  (0, 1)	1.0",1,2,2,no,1.0,0,2,73,84,78,0
379,"  (0, 1)	1.0",0,1,"  (0, 1)	1.0",1,1,1,yes,1.0,0,0,67,64,63,1
380,"  (0, 0)	1.0",1,0,"  (0, 1)	1.0",1,2,2,yes,1.0,1,0,80,86,83,1
381,"  (0, 1)	1.0",2,0,"  (0, 1)	1.0",0,0,2,yes,0.0,0,1,84,98,93,1
382,"  (0, 1)	1.0",2,3,"  (0, 0)	1.0",1,1,2,no,2.0,2,0,79,82,73,0
383,"  (0, 0)	1.0",4,5,"  (0, 0)	1.0",1,0,1,yes,3.0,0,2,40,50,47,1
384,"  (0, 0)	1.0",0,5,"  (0, 0)	1.0",1,0,0,no,5.0,0,0,35,41,40,0
385,"  (0, 0)	1.0",4,4,"  (0, 1)	1.0",1,0,1,yes,2.0,0,0,69,77,76,1
386,"  (0, 0)	1.0",4,1,"  (0, 1)	1.0",1,2,2,yes,0.0,1,1,62,71,68,1
387,"  (0, 0)	1.0",2,6,"  (0, 0)	1.0",1,3,1,yes,4.0,1,0,58,79,68,1
388,"  (0, 0)	1.0",3,2,"  (0, 1)	1.0",1,2,2,yes,3.0,0,0,62,64,64,1
389,"  (0, 1)	1.0",3,3,"  (0, 1)	1.0",1,1,2,no,1.0,1,1,71,70,75,0
390,"  (0, 1)	1.0",4,5,"  (0, 0)	1.0",0,2,1,yes,0.0,0,0,75,68,60,1
391,"  (0, 0)	1.0",3,4,"  (0, 1)	1.0",1,2,2,no,3.0,0,1,74,66,75,0
392,"  (0, 1)	1.0",4,4,"  (0, 1)	1.0",1,1,2,yes,3.0,1,2,78,68,68,1
393,"  (0, 1)	1.0",2,0,"  (0, 1)	1.0",0,0,1,yes,4.0,0,2,60,55,58,1
394,"  (0, 0)	1.0",2,5,"  (0, 1)	1.0",0,2,2,no,2.0,1,0,65,74,77,0
396,"  (0, 0)	1.0",1,2,"  (0, 0)	1.0",1,1,0,no,5.0,1,0,48,65,61,0
398,"  (0, 1)	1.0",1,5,"  (0, 1)	1.0",1,2,1,yes,0.0,1,1,73,62,57,1
399,"  (0, 1)	1.0",3,5,"  (0, 1)	1.0",1,2,0,no,4.0,0,1,56,57,51,0
400,"  (0, 0)	1.0",2,5,"  (0, 1)	1.0",0,1,1,yes,3.0,0,0,60,54,68,1
401,"  (0, 1)	1.0",0,4,"  (0, 1)	1.0",2,1,2,no,1.0,1,0,53,43,43,0
402,"  (0, 0)	1.0",0,4,"  (0, 0)	1.0",1,1,1,no,2.0,1,2,51,66,57,0
403,"  (0, 0)	1.0",3,2,"  (0, 1)	1.0",0,2,2,yes,4.0,0,0,88,99,100,1
404,"  (0, 0)	1.0",2,2,"  (0, 1)	1.0",1,2,1,yes,0.0,1,0,55,59,63,1
405,"  (0, 0)	1.0",2,5,"  (0, 1)	1.0",1,1,1,yes,2.0,2,1,62,72,68,1
406,"  (0, 1)	1.0",1,0,"  (0, 1)	1.0",0,1,1,no,3.0,1,2,68,66,65,0
407,"  (0, 0)	1.0",1,0,"  (0, 1)	1.0",2,1,1,yes,3.0,1,0,84,81,78,1
408,"  (0, 0)	1.0",3,2,"  (0, 0)	1.0",0,0,2,no,2.0,1,0,52,57,56,0
409,"  (0, 1)	1.0",3,0,"  (0, 1)	1.0",0,3,0,no,5.0,1,2,86,83,84,0
410,"  (0, 0)	1.0",3,3,"  (0, 1)	1.0",0,1,1,yes,2.0,0,0,72,73,78,1
411,"  (0, 1)	1.0",5,4,"  (0, 1)	1.0",0,3,1,yes,4.0,1,0,86,84,79,1
412,"  (0, 1)	1.0",3,0,"  (0, 1)	1.0",1,1,2,yes,3.0,0,0,71,66,60,1
414,"  (0, 0)	1.0",2,6,"  (0, 0)	1.0",2,1,1,yes,3.0,1,0,52,73,80,1
415,"  (0, 1)	1.0",4,2,"  (0, 1)	1.0",1,2,1,no,3.0,0,0,86,74,70,0
416,"  (0, 1)	1.0",2,1,"  (0, 1)	1.0",0,1,2,yes,3.0,0,1,68,72,66,1
417,"  (0, 1)	1.0",2,0,"  (0, 1)	1.0",1,1,2,yes,3.0,2,1,71,71,65,1
418,"  (0, 1)	1.0",3,4,"  (0, 1)	1.0",1,1,1,no,4.0,0,0,70,59,63,0
419,"  (0, 1)	1.0",4,2,"  (0, 0)	1.0",0,1,2,no,3.0,0,0,57,56,54,0
421,"  (0, 0)	1.0",3,2,"  (0, 1)	1.0",0,1,1,no,2.0,2,1,56,57,64,0
422,"  (0, 0)	1.0",3,3,"  (0, 0)	1.0",0,0,0,yes,0.0,0,2,47,59,68,1
423,"  (0, 0)	1.0",0,5,"  (0, 1)	1.0",0,1,2,yes,0.0,2,1,57,83,78,1
425,"  (0, 0)	1.0",5,4,"  (0, 0)	1.0",1,2,2,yes,3.0,1,1,60,65,60,1
426,"  (0, 1)	1.0",2,1,"  (0, 1)	1.0",1,1,1,nein,2.0,1,0,88,84,88,0
427,"  (0, 1)	1.0",2,5,"  (0, 0)	1.0",1,2,1,yes,0.0,0,0,71,72,66,1
428,"  (0, 1)	1.0",0,5,"  (0, 0)	1.0",2,2,2,yes,1.0,0,0,65,59,53,1
429,"  (0, 1)	1.0",2,5,"  (0, 0)	1.0",1,1,2,no,3.0,1,2,70,63,55,0
431,"  (0, 0)	1.0",2,2,"  (0, 1)	1.0",1,2,2,noo,3.0,1,0,61,72,70,0
432,"  (0, 1)	1.0",2,2,"  (0, 1)	1.0",1,2,0,yes,4.0,1,1,57,54,52,1
433,"  (0, 0)	1.0",0,5,"  (0, 0)	1.0",1,0,2,no,2.0,1,1,45,58,49,0
434,"  (0, 1)	1.0",2,6,"  (0, 1)	1.0",1,1,2,no,1.0,2,2,75,66,67,0
435,"  (0, 1)	1.0",5,4,"  (0, 0)	1.0",0,1,2,ye,7.0,0,0,50,48,53,1
436,"  (0, 1)	1.0",3,0,"  (0, 1)	1.0",1,1,1,yes,3.0,1,0,77,69,65,1
437,"  (0, 1)	1.0",3,6,"  (0, 0)	1.0",1,0,2,yes,1.0,0,0,75,66,73,1
438,"  (0, 1)	1.0",2,2,"  (0, 1)	1.0",2,2,1,yes,0.0,1,1,69,55,51,1
440,"  (0, 0)	1.0",2,6,"  (0, 1)	1.0",0,2,1,no,1.0,1,0,69,82,80,0
441,"  (0, 0)	1.0",3,2,"  (0, 1)	1.0",1,1,2,yes,2.0,2,0,78,81,80,1
442,"  (0, 0)	1.0",0,5,"  (0, 0)	1.0",1,1,2,yes,2.0,1,0,59,73,69,1
443,"  (0, 0)	1.0",5,0,"  (0, 1)	1.0",1,1,2,no,1.0,1,1,70,81,74,0
444,"  (0, 1)	1.0",0,5,"  (0, 0)	1.0",1,1,2,yes,0.0,1,0,79,82,73,1
446,"  (0, 1)	1.0",3,4,"  (0, 0)	1.0",1,1,1,yes,1.0,1,2,73,67,62,1
447,"  (0, 1)	1.0",2,2,"  (0, 1)	1.0",0,2,1,yes,2.0,1,2,91,83,83,1
448,"  (0, 1)	1.0",1,2,"  (0, 1)	1.0",1,3,1,si,4.0,1,0,48,46,43,1
449,"  (0, 1)	1.0",1,0,"  (0, 1)	1.0",1,2,1,yes,2.0,1,0,83,74,73,1
450,"  (0, 0)	1.0",2,4,"  (0, 0)	1.0",0,0,2,yeah,3.0,0,0,64,85,85,1
452,"  (0, 0)	1.0",2,0,"  (0, 0)	1.0",1,1,1,no,1.0,1,2,68,79,77,0
453,"  (0, 1)	1.0",2,4,"  (0, 0)	1.0",1,1,0,yes,3.0,0,2,64,57,48,1
454,"  (0, 0)	1.0",2,0,"  (0, 0)	1.0",1,1,1,yes,3.0,0,0,54,61,63,1
455,"  (0, 1)	1.0",2,1,"  (0, 0)	1.0",1,1,2,yes,0.0,1,0,37,56,47,1
456,"  (0, 0)	1.0",3,1,"  (0, 1)	1.0",1,0,2,no,3.0,1,0,79,89,89,0
457,"  (0, 1)	1.0",3,0,"  (0, 0)	1.0",1,2,1,yes,1.0,2,0,54,54,49,1
459,"  (0, 1)	1.0",1,2,"  (0, 1)	1.0",2,1,2,no,4.0,2,0,72,65,68,0
460,"  (0, 1)	1.0",2,1,"  (0, 0)	1.0",1,1,1,no,1.0,0,1,52,57,55,0
461,"  (0, 1)	1.0",1,4,"  (0, 0)	1.0",1,1,2,yes,1.0,1,0,54,54,45,1
462,"  (0, 0)	1.0",4,4,"  (0, 1)	1.0",1,0,0,no,1.0,0,0,68,68,74,0
463,"  (0, 0)	1.0",2,4,"  (0, 0)	1.0",1,3,2,yes,4.0,1,0,77,90,91,1
464,"  (0, 1)	1.0",0,1,"  (0, 1)	1.0",0,0,2,yes,2.0,0,0,75,58,62,1
465,"  (0, 0)	1.0",2,4,"  (0, 1)	1.0",1,1,2,no,4.0,2,0,84,87,91,0
466,"  (0, 0)	1.0",3,0,"  (0, 0)	1.0",1,0,2,no,1.0,1,2,26,31,38,0
467,"  (0, 1)	1.0",0,2,"  (0, 0)	1.0",0,1,1,no,7.0,1,2,76,69,67,0
468,"  (0, 0)	1.0",0,2,"  (0, 0)	1.0",0,2,1,yes,3.0,0,0,79,89,87,1
469,"  (0, 1)	1.0",5,4,"  (0, 1)	1.0",1,1,1,yes,2.0,0,0,93,75,77,1
470,"  (0, 0)	1.0",2,0,"  (0, 1)	1.0",0,0,2,no,1.0,0,0,83,85,90,0
471,"  (0, 0)	1.0",2,2,"  (0, 1)	1.0",2,1,1,yes,0.0,0,1,62,68,74,1
472,"  (0, 0)	1.0",2,0,"  (0, 1)	1.0",0,1,2,yes,4.0,1,0,68,86,84,1
473,"  (0, 0)	1.0",3,5,"  (0, 1)	1.0",1,1,2,no,5.0,0,2,57,66,60,0
474,"  (0, 0)	1.0",1,0,"  (0, 1)	1.0",2,2,2,yes,2.0,0,0,90,90,91,1
475,"  (0, 0)	1.0",3,1,"  (0, 1)	1.0",0,1,2,yes,3.0,2,2,73,77,84,1
476,"  (0, 1)	1.0",4,1,"  (0, 1)	1.0",0,2,2,yes,2.0,1,0,76,62,66,1
477,"  (0, 1)	1.0",3,6,"  (0, 1)	1.0",1,1,2,no,1.0,1,0,80,68,72,0
478,"  (0, 0)	1.0",3,3,"  (0, 1)	1.0",1,2,0,yes,1.0,0,0,53,64,70,1
479,"  (0, 1)	1.0",4,0,"  (0, 1)	1.0",1,2,2,yes,4.0,1,2,78,72,68,1
480,"  (0, 1)	1.0",1,2,"  (0, 1)	1.0",0,1,2,yes,1.0,0,0,73,71,68,1
481,"  (0, 0)	1.0",3,0,"  (0, 0)	1.0",2,1,2,yes,3.0,1,0,52,59,56,1
482,"  (0, 1)	1.0",5,4,"  (0, 0)	1.0",1,1,2,yes,2.0,0,2,70,69,62,1
483,"  (0, 1)	1.0",0,2,"  (0, 1)	1.0",1,0,2,yes,2.0,0,0,59,52,46,1
484,"  (0, 0)	1.0",1,0,"  (0, 1)	1.0",1,2,1,no,3.0,1,1,48,51,54,0
485,"  (0, 1)	1.0",2,2,"  (0, 1)	1.0",1,1,2,no,2.0,1,1,67,72,69,0
486,"  (0, 1)	1.0",3,4,"  (0, 0)	1.0",1,1,2,yes,3.0,0,0,61,47,56,1
488,"  (0, 1)	1.0",1,5,"  (0, 1)	1.0",0,0,1,yes,1.0,1,0,65,53,58,1
489,"  (0, 1)	1.0",0,0,"  (0, 0)	1.0",0,1,0,yes,5.0,1,0,76,80,79,1
490,"  (0, 0)	1.0",0,0,"  (0, 0)	1.0",1,1,1,no,1.0,1,1,64,84,76,0
492,"  (0, 0)	1.0",2,4,"  (0, 1)	1.0",1,1,2,no,1.0,1,0,83,83,90,0
493,"  (0, 0)	1.0",2,1,"  (0, 1)	1.0",1,1,2,yes,6.0,1,1,78,86,88,1
494,"  (0, 0)	1.0",1,2,"  (0, 1)	1.0",1,0,1,yes,2.0,1,1,53,63,68,1
495,"  (0, 1)	1.0",3,2,"  (0, 1)	1.0",0,0,2,yes,4.0,0,0,68,64,66,1
496,"  (0, 0)	1.0",2,4,"  (0, 1)	1.0",1,1,1,no,3.0,1,1,53,47,52,0
497,"  (0, 0)	1.0",3,4,"  (0, 0)	1.0",0,1,2,no,1.0,1,0,59,78,76,0
499,"  (0, 1)	1.0",4,4,"  (0, 1)	1.0",1,1,2,yes,3.0,1,1,73,69,70,1
500,"  (0, 0)	1.0",3,3,"  (0, 1)	1.0",1,1,2,yes,2.0,1,0,74,80,84,1
501,"  (0, 0)	1.0",1,0,"  (0, 1)	1.0",0,1,2,yes,0.0,0,1,91,85,90,1
502,"  (0, 1)	1.0",2,4,"  (0, 0)	1.0",1,0,2,yes,0.0,1,0,63,61,54,1
503,"  (0, 0)	1.0",4,0,"  (0, 1)	1.0",0,1,1,yes,3.0,1,2,100,91,96,1
504,"  (0, 0)	1.0",3,3,"  (0, 0)	1.0",1,2,1,yes,1.0,0,0,41,61,57,1
505,"  (0, 0)	1.0",1,5,"  (0, 1)	1.0",1,1,2,yes,3.0,1,1,79,80,78,1
506,"  (0, 1)	1.0",0,2,"  (0, 1)	1.0",1,1,1,yes,1.0,1,0,70,71,67,1
508,"  (0, 1)	1.0",2,6,"  (0, 1)	1.0",1,2,2,no,3.0,0,0,79,78,77,0
509,"  (0, 0)	1.0",2,1,"  (0, 1)	1.0",1,1,1,no,1.0,0,0,88,93,89,0
510,"  (0, 1)	1.0",3,4,"  (0, 1)	1.0",1,1,2,no,3.0,2,0,76,71,73,0
511,"  (0, 1)	1.0",0,6,"  (0, 1)	1.0",1,1,2,yes,2.0,2,1,62,49,42,1
512,"  (0, 1)	1.0",3,5,"  (0, 0)	1.0",1,1,1,no,2.0,1,1,61,48,52,0
513,"  (0, 0)	1.0",1,5,"  (0, 1)	1.0",0,0,1,yes,3.0,0,0,55,61,63,1
514,"  (0, 0)	1.0",1,3,"  (0, 0)	1.0",0,2,2,yes,3.0,1,0,77,97,94,1
515,"  (0, 0)	1.0",2,5,"  (0, 1)	1.0",0,1,2,no,1.0,0,0,76,87,85,0
516,"  (0, 0)	1.0",3,4,"  (0, 1)	1.0",1,1,2,no,1.0,0,0,74,89,84,0
517,"  (0, 0)	1.0",4,4,"  (0, 1)	1.0",0,0,0,yes,1.0,1,0,64,72,71,1
518,"  (0, 0)	1.0",3,5,"  (0, 1)	1.0",0,2,1,no,1.0,1,0,67,79,79,0
519,"  (0, 0)	1.0",1,2,"  (0, 0)	1.0",0,1,2,no,5.0,1,0,67,78,79,0
520,"  (0, 1)	1.0",3,6,"  (0, 1)	1.0",1,1,2,no,3.0,0,0,71,49,52,0
521,"  (0, 0)	1.0",2,0,"  (0, 1)	1.0",1,2,2,yes,4.0,0,0,91,86,84,1
522,"  (0, 1)	1.0",5,1,"  (0, 1)	1.0",1,1,2,yes,5.0,0,2,71,58,58,1
523,"  (0, 1)	1.0",2,3,"  (0, 0)	1.0",2,3,1,yes,2.0,2,0,56,61,52,1
524,"  (0, 1)	1.0",2,2,"  (0, 1)	1.0",0,1,2,no,2.0,0,0,53,52,49,0
525,"  (0, 1)	1.0",5,4,"  (0, 1)	1.0",1,2,2,yes,3.0,0,2,70,60,60,1
526,"  (0, 1)	1.0",2,5,"  (0, 0)	1.0",0,2,2,yes,4.0,1,1,54,60,58,1
527,"  (0, 0)	1.0",2,2,"  (0, 0)	1.0",1,0,2,yes,2.0,2,0,36,53,43,1
528,"  (0, 0)	1.0",3,1,"  (0, 0)	1.0",1,2,2,no,2.0,0,1,28,40,46,0
529,"  (0, 0)	1.0",2,0,"  (0, 1)	1.0",1,1,0,no,1.0,0,0,60,72,68,0
531,"  (0, 0)	1.0",2,5,"  (0, 1)	1.0",1,1,0,yes,2.0,0,0,45,53,51,1
532,"  (0, 1)	1.0",4,0,"  (0, 1)	1.0",0,2,2,yes,2.0,1,1,60,60,56,1
533,"  (0, 0)	1.0",4,0,"  (0, 1)	1.0",0,1,2,no,4.0,1,0,79,88,94,0
534,"  (0, 1)	1.0",1,2,"  (0, 1)	1.0",0,1,2,no,1.0,1,2,75,70,69,0
535,"  (0, 0)	1.0",2,1,"  (0, 0)	1.0",0,1,2,yes,5.0,0,0,66,83,83,1
536,"  (0, 1)	1.0",5,0,"  (0, 1)	1.0",0,2,0,no,2.0,2,1,47,58,55,0
537,"  (0, 0)	1.0",3,2,"  (0, 1)	1.0",1,1,0,yes,1.0,1,0,49,65,60,1
538,"  (0, 1)	1.0",5,1,"  (0, 1)	1.0",0,1,2,no,2.0,1,1,82,65,69,0
539,"  (0, 1)	1.0",0,0,"  (0, 1)	1.0",0,1,2,no,3.0,1,2,99,93,87,0
